YEAR,LocationDesc,TopicDesc,MeasureDesc,Response,Sample_Size,Gender,Race,Age,Education
2017,Vermont,E-Cigarette Use (Adults),User Status,Current,3392,Female,All Races,All Ages,All Grades
2017,Vermont,E-Cigarette Use (Adults),Frequency of Use,Every Day,117,Overall,All Races,All Ages,All Grades
2017,Vermont,E-Cigarette Use (Adults),User Status,Current,2776,Male,All Races,All Ages,All Grades
2017,Vermont,Cigarette Use (Adults),Smoking Frequency,Every Day,438,Female,All Races,All Ages,All Grades
2017,Vermont,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,127,Overall,All Races,All Ages,All Grades
2017,Vermont,Smokeless Tobacco Use (Adults),User Status,Current,3436,Female,All Races,All Ages,All Grades
2017,Vermont,E-Cigarette Use (Adults),Frequency of Use,Some Days,117,Overall,All Races,All Ages,All Grades
2017,Vermont,E-Cigarette Use (Adults),User Status,Current,6177,Overall,All Races,All Ages,All Grades
2017,Vermont,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,104,Male,All Races,All Ages,All Grades
2017,Virginia,E-Cigarette Use (Adults),Frequency of Use,Some Days,162,Female,All Races,All Ages,All Grades
2017,Virginia,E-Cigarette Use (Adults),User Status,Current,9274,Overall,All Races,All Ages,All Grades
2017,Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,303,Overall,All Races,All Ages,All Grades
2017,Virginia,E-Cigarette Use (Adults),Frequency of Use,Every Day,156,Male,All Races,All Ages,All Grades
2017,Virginia,Smokeless Tobacco Use (Adults),User Status,Current,5263,Female,All Races,All Ages,All Grades
2017,Virginia,E-Cigarette Use (Adults),Frequency of Use,Every Day,318,Overall,All Races,All Ages,All Grades
2017,Virginia,E-Cigarette Use (Adults),User Status,Current,4051,Male,All Races,All Ages,All Grades
2017,Virginia,Cigarette Use (Adults),Smoking Frequency,Every Day,712,Female,All Races,All Ages,All Grades
2017,Virginia,Cigarette Use (Adults),Smoking Status,Current,9285,Overall,All Races,All Ages,All Grades
2017,Virginia,E-Cigarette Use (Adults),Frequency of Use,Every Day,162,Female,All Races,All Ages,All Grades
2017,Virginia,Cigarette Use (Adults),Smoking Frequency,Some Days,712,Female,All Races,All Ages,All Grades
2017,Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,303,Overall,All Races,All Ages,All Grades
2017,Virginia,Smokeless Tobacco Use (Adults),User Status,Current,4073,Male,All Races,All Ages,All Grades
2017,Virginia,Cigarette Use (Adults),Smoking Frequency,Some Days,624,Male,All Races,All Ages,All Grades
2017,Virginia,Smokeless Tobacco Use (Adults),User Status,Current,9336,Overall,All Races,All Ages,All Grades
2017,Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,255,Male,All Races,All Ages,All Grades
2017,Virginia,Cigarette Use (Adults),Smoking Frequency,Every Day,1336,Overall,All Races,All Ages,All Grades
2017,Virginia,E-Cigarette Use (Adults),User Status,Current,5223,Female,All Races,All Ages,All Grades
2017,Virginia,E-Cigarette Use (Adults),Frequency of Use,Some Days,318,Overall,All Races,All Ages,All Grades
2017,Virginia,Cigarette Use (Adults),Smoking Frequency,Every Day,624,Male,All Races,All Ages,All Grades
2017,Virginia,E-Cigarette Use (Adults),Frequency of Use,Some Days,156,Male,All Races,All Ages,All Grades
2017,Virginia,Cigarette Use (Adults),Smoking Status,Current,4043,Male,All Races,All Ages,All Grades
2017,Virginia,Cigarette Use (Adults),Smoking Frequency,Some Days,1336,Overall,All Races,All Ages,All Grades
2017,Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,255,Male,All Races,All Ages,All Grades
2017,Virginia,Cigarette Use (Adults),Smoking Status,Current,5242,Female,All Races,All Ages,All Grades
2017,Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Washington,Smokeless Tobacco Use (Adults),User Status,Current,5863,Male,All Races,All Ages,All Grades
2017,Washington,Cigarette Use (Adults),Smoking Frequency,Some Days,754,Male,All Races,All Ages,All Grades
2017,Washington,E-Cigarette Use (Adults),User Status,Current,12731,Overall,All Races,All Ages,All Grades
2017,Washington,Cigarette Use (Adults),Smoking Frequency,Some Days,742,Female,All Races,All Ages,All Grades
2017,Washington,E-Cigarette Use (Adults),Frequency of Use,Some Days,390,Overall,All Races,All Ages,All Grades
2017,Washington,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Washington,Cigarette Use (Adults),Smoking Frequency,Every Day,1496,Overall,All Races,All Ages,All Grades
2017,Washington,E-Cigarette Use (Adults),Frequency of Use,Every Day,207,Male,All Races,All Ages,All Grades
2017,Washington,E-Cigarette Use (Adults),User Status,Current,6900,Female,All Races,All Ages,All Grades
2017,Washington,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,357,Overall,All Races,All Ages,All Grades
2017,Washington,Cigarette Use (Adults),Smoking Frequency,Some Days,1496,Overall,All Races,All Ages,All Grades
2017,Washington,Cigarette Use (Adults),Smoking Status,Current,12787,Overall,All Races,All Ages,All Grades
2017,Washington,Smokeless Tobacco Use (Adults),User Status,Current,6955,Female,All Races,All Ages,All Grades
2017,Washington,Cigarette Use (Adults),Smoking Status,Current,5837,Male,All Races,All Ages,All Grades
2017,Washington,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,316,Male,All Races,All Ages,All Grades
2017,Washington,E-Cigarette Use (Adults),Frequency of Use,Some Days,183,Female,All Races,All Ages,All Grades
2017,Washington,Cigarette Use (Adults),Smoking Frequency,Every Day,754,Male,All Races,All Ages,All Grades
2017,Washington,E-Cigarette Use (Adults),User Status,Current,5812,Male,All Races,All Ages,All Grades
2017,Washington,E-Cigarette Use (Adults),Frequency of Use,Every Day,390,Overall,All Races,All Ages,All Grades
2017,Washington,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Washington,Smokeless Tobacco Use (Adults),User Status,Current,12837,Overall,All Races,All Ages,All Grades
2017,Washington,E-Cigarette Use (Adults),Frequency of Use,Every Day,183,Female,All Races,All Ages,All Grades
2017,Washington,Cigarette Use (Adults),Smoking Frequency,Every Day,742,Female,All Races,All Ages,All Grades
2017,Washington,Cigarette Use (Adults),Smoking Status,Current,6931,Female,All Races,All Ages,All Grades
2017,Washington,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,316,Male,All Races,All Ages,All Grades
2017,Washington,E-Cigarette Use (Adults),Frequency of Use,Some Days,207,Male,All Races,All Ages,All Grades
2017,Washington,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,357,Overall,All Races,All Ages,All Grades
2017,West Virginia,E-Cigarette Use (Adults),Frequency of Use,Some Days,120,Female,All Races,All Ages,All Grades
2017,West Virginia,E-Cigarette Use (Adults),User Status,Current,2312,Male,All Races,All Ages,All Grades
2017,West Virginia,Cigarette Use (Adults),Smoking Frequency,Every Day,500,Male,All Races,All Ages,All Grades
2017,West Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,West Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,330,Male,All Races,All Ages,All Grades
2017,West Virginia,Cigarette Use (Adults),Smoking Frequency,Every Day,1184,Overall,All Races,All Ages,All Grades
2017,West Virginia,E-Cigarette Use (Adults),User Status,Current,3061,Female,All Races,All Ages,All Grades
2017,West Virginia,E-Cigarette Use (Adults),Frequency of Use,Every Day,101,Male,All Races,All Ages,All Grades
2017,West Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,West Virginia,E-Cigarette Use (Adults),Frequency of Use,Some Days,221,Overall,All Races,All Ages,All Grades
2017,West Virginia,E-Cigarette Use (Adults),Frequency of Use,Every Day,221,Overall,All Races,All Ages,All Grades
2017,West Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,330,Male,All Races,All Ages,All Grades
2017,West Virginia,Cigarette Use (Adults),Smoking Frequency,Some Days,500,Male,All Races,All Ages,All Grades
2017,West Virginia,E-Cigarette Use (Adults),Frequency of Use,Some Days,101,Male,All Races,All Ages,All Grades
2017,West Virginia,Cigarette Use (Adults),Smoking Status,Current,2313,Male,All Races,All Ages,All Grades
2017,West Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,364,Overall,All Races,All Ages,All Grades
2017,West Virginia,Cigarette Use (Adults),Smoking Frequency,Some Days,1184,Overall,All Races,All Ages,All Grades
2017,West Virginia,E-Cigarette Use (Adults),User Status,Current,5373,Overall,All Races,All Ages,All Grades
2017,West Virginia,Cigarette Use (Adults),Smoking Frequency,Every Day,684,Female,All Races,All Ages,All Grades
2017,West Virginia,Smokeless Tobacco Use (Adults),User Status,Current,2320,Male,All Races,All Ages,All Grades
2017,West Virginia,E-Cigarette Use (Adults),Frequency of Use,Every Day,120,Female,All Races,All Ages,All Grades
2017,West Virginia,Smokeless Tobacco Use (Adults),User Status,Current,3073,Female,All Races,All Ages,All Grades
2017,West Virginia,Cigarette Use (Adults),Smoking Frequency,Some Days,684,Female,All Races,All Ages,All Grades
2017,West Virginia,Cigarette Use (Adults),Smoking Status,Current,5373,Overall,All Races,All Ages,All Grades
2017,West Virginia,Smokeless Tobacco Use (Adults),User Status,Current,5393,Overall,All Races,All Ages,All Grades
2017,West Virginia,Cigarette Use (Adults),Smoking Status,Current,3060,Female,All Races,All Ages,All Grades
2017,West Virginia,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,364,Overall,All Races,All Ages,All Grades
2017,Wisconsin,E-Cigarette Use (Adults),Frequency of Use,Some Days,92,Male,All Races,All Ages,All Grades
2017,Wisconsin,Cigarette Use (Adults),Smoking Status,Current,5538,Overall,All Races,All Ages,All Grades
2017,Wisconsin,E-Cigarette Use (Adults),Frequency of Use,Every Day,70,Female,All Races,All Ages,All Grades
2017,Wisconsin,E-Cigarette Use (Adults),Frequency of Use,Every Day,162,Overall,All Races,All Ages,All Grades
2017,Wisconsin,Cigarette Use (Adults),Smoking Status,Current,2512,Male,All Races,All Ages,All Grades
2017,Wisconsin,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,192,Overall,All Races,All Ages,All Grades
2017,Wisconsin,Cigarette Use (Adults),Smoking Frequency,Every Day,834,Overall,All Races,All Ages,All Grades
2017,Wisconsin,Cigarette Use (Adults),Smoking Frequency,Some Days,834,Overall,All Races,All Ages,All Grades
2017,Wisconsin,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,171,Male,All Races,All Ages,All Grades
2017,Wisconsin,Cigarette Use (Adults),Smoking Frequency,Every Day,445,Female,All Races,All Ages,All Grades
2017,Wisconsin,Cigarette Use (Adults),Smoking Frequency,Some Days,389,Male,All Races,All Ages,All Grades
2017,Wisconsin,E-Cigarette Use (Adults),Frequency of Use,Every Day,92,Male,All Races,All Ages,All Grades
2017,Wisconsin,E-Cigarette Use (Adults),User Status,Current,2491,Male,All Races,All Ages,All Grades
2017,Wisconsin,Smokeless Tobacco Use (Adults),User Status,Current,5549,Overall,All Races,All Ages,All Grades
2017,Wisconsin,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Wisconsin,Smokeless Tobacco Use (Adults),User Status,Current,2514,Male,All Races,All Ages,All Grades
2017,Wisconsin,E-Cigarette Use (Adults),Frequency of Use,Some Days,162,Overall,All Races,All Ages,All Grades
2017,Wisconsin,Smokeless Tobacco Use (Adults),User Status,Current,3035,Female,All Races,All Ages,All Grades
2017,Wisconsin,Cigarette Use (Adults),Smoking Frequency,Every Day,389,Male,All Races,All Ages,All Grades
2017,Wisconsin,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Wisconsin,E-Cigarette Use (Adults),User Status,Current,5500,Overall,All Races,All Ages,All Grades
2017,Wisconsin,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,171,Male,All Races,All Ages,All Grades
2017,Wisconsin,E-Cigarette Use (Adults),Frequency of Use,Some Days,70,Female,All Races,All Ages,All Grades
2017,Wisconsin,E-Cigarette Use (Adults),User Status,Current,3009,Female,All Races,All Ages,All Grades
2017,Wisconsin,Cigarette Use (Adults),Smoking Frequency,Some Days,445,Female,All Races,All Ages,All Grades
2017,Wisconsin,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,192,Overall,All Races,All Ages,All Grades
2017,Wisconsin,Cigarette Use (Adults),Smoking Status,Current,3026,Female,All Races,All Ages,All Grades
2017,Wyoming,Cigarette Use (Adults),Smoking Frequency,Some Days,310,Male,All Races,All Ages,All Grades
2017,Wyoming,Cigarette Use (Adults),Smoking Frequency,Every Day,310,Male,All Races,All Ages,All Grades
2017,Wyoming,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,269,Male,All Races,All Ages,All Grades
2017,Wyoming,E-Cigarette Use (Adults),Frequency of Use,Every Day,158,Overall,All Races,All Ages,All Grades
2017,Wyoming,Cigarette Use (Adults),Smoking Frequency,Some Days,343,Female,All Races,All Ages,All Grades
2017,Wyoming,E-Cigarette Use (Adults),Frequency of Use,Every Day,74,Female,All Races,All Ages,All Grades
2017,Wyoming,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Wyoming,Smokeless Tobacco Use (Adults),User Status,Current,2021,Male,All Races,All Ages,All Grades
2017,Wyoming,Smokeless Tobacco Use (Adults),User Status,Current,2358,Female,All Races,All Ages,All Grades
2017,Wyoming,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Wyoming,Cigarette Use (Adults),Smoking Frequency,Every Day,653,Overall,All Races,All Ages,All Grades
2017,Wyoming,Cigarette Use (Adults),Smoking Frequency,Some Days,653,Overall,All Races,All Ages,All Grades
2017,Wyoming,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,269,Male,All Races,All Ages,All Grades
2017,Wyoming,Cigarette Use (Adults),Smoking Status,Current,4363,Overall,All Races,All Ages,All Grades
2017,Wyoming,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,295,Overall,All Races,All Ages,All Grades
2017,Wyoming,E-Cigarette Use (Adults),Frequency of Use,Every Day,84,Male,All Races,All Ages,All Grades
2017,Wyoming,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,295,Overall,All Races,All Ages,All Grades
2017,Wyoming,Cigarette Use (Adults),Smoking Status,Current,2348,Female,All Races,All Ages,All Grades
2017,Wyoming,Cigarette Use (Adults),Smoking Frequency,Every Day,343,Female,All Races,All Ages,All Grades
2017,Wyoming,E-Cigarette Use (Adults),Frequency of Use,Some Days,158,Overall,All Races,All Ages,All Grades
2017,Wyoming,E-Cigarette Use (Adults),Frequency of Use,Some Days,84,Male,All Races,All Ages,All Grades
2017,Wyoming,Cigarette Use (Adults),Smoking Status,Current,2015,Male,All Races,All Ages,All Grades
2017,Wyoming,Smokeless Tobacco Use (Adults),User Status,Current,4379,Overall,All Races,All Ages,All Grades
2017,Wyoming,E-Cigarette Use (Adults),User Status,Current,4365,Overall,All Races,All Ages,All Grades
2017,Wyoming,E-Cigarette Use (Adults),Frequency of Use,Some Days,74,Female,All Races,All Ages,All Grades
2017,Wyoming,E-Cigarette Use (Adults),User Status,Current,2011,Male,All Races,All Ages,All Grades
2017,Wyoming,E-Cigarette Use (Adults),User Status,Current,2354,Female,All Races,All Ages,All Grades
